iteration,accuracy,mean_C
1,0.466666666666667,4.2202
1,0.533333333333333,40.2202
1,0.583333333333333,220.0006
1,0.483333333333333,2.2024
1,0.55,0.4024
1,0.5,20.4022
1,0.483333333333333,2.4004
1,0.516666666666667,40.042
1,0.583333333333333,220.0024
1,0.483333333333333,220.2004
1,0.516666666666667,200.6002
1,0.433333333333333,0.2206
1,0.533333333333333,22.0006
1,0.483333333333333,0.0208
1,0.5,0.2026
1,0.45,42.0004
1,0.466666666666667,0.4024
1,0.583333333333333,20.2222
1,0.483333333333333,220.402
1,0.5,20.0026
1,0.45,404.0002
1,0.433333333333333,0.4222
1,0.483333333333333,22.0204
1,0.616666666666667,24.0202
1,0.433333333333333,20.2024
1,0.483333333333333,200.602
1,0.45,0.0208
1,0.483333333333333,200.0242
1,0.4,0.2026
1,0.466666666666667,2.2006
1,0.45,200.0404
1,0.433333333333333,220.2004
1,0.466666666666667,200.0044
1,0.583333333333333,22.0402
1,0.483333333333333,24.0202
1,0.433333333333333,0.001
1,0.45,2.0404
1,0.45,2.4202
1,0.5,220.2022
1,0.516666666666667,420.04
1,0.666666666666667,0.4204
1,0.5,4.4002
1,0.483333333333333,4.2202
1,0.45,0.2026
1,0.433333333333333,0.4006
1,0.5,222.2002
1,0.416666666666667,2.0008
1,0.516666666666667,0.4204
1,0.533333333333333,22.0024
1,0.483333333333333,0.2008
1,0.4,204.0022
1,0.483333333333333,24.0022
1,0.5,400.0006
1,0.533333333333333,2.2006
1,0.583333333333333,400.6
1,0.45,0.001
1,0.466666666666667,0.0046
1,0.516666666666667,200.2222
1,0.45,2.2024
1,0.5,4.6
1,0.5,200.4022
1,0.5,0.2026
1,0.483333333333333,0.2026
1,0.55,200.2204
1,0.483333333333333,2.2006
1,0.55,0.0604
1,0.516666666666667,0.2404
1,0.483333333333333,24.202
1,0.533333333333333,4.2004
1,0.466666666666667,42.2002
1,0.466666666666667,200.2006
1,0.483333333333333,4.4002
1,0.483333333333333,20.2204
1,0.5,0.001
1,0.466666666666667,202.2202
1,0.533333333333333,4.2004
1,0.616666666666667,40.0006
1,0.516666666666667,4.0006
1,0.566666666666667,200.0008
1,0.566666666666667,2.2204
1,0.566666666666667,20.2222
1,0.5,42.2002
1,0.55,22.2004
1,0.516666666666667,220.0024
1,0.5,220.0024
1,0.433333333333333,200.0008
1,0.433333333333333,202.2022
1,0.416666666666667,0.4024
1,0.516666666666667,0.2026
1,0.466666666666667,22.2004
1,0.5,202.2022
1,0.516666666666667,20.0206
1,0.483333333333333,202.4002
1,0.533333333333333,440.0002
1,0.416666666666667,220.2004
1,0.516666666666667,204.0202
1,0.533333333333333,24.022
1,0.533333333333333,2.2006
1,0.483333333333333,0.001
1,0.55,400.2004
1,0.6,4.2004
1,0.533333333333333,2.0404
1,0.466666666666667,200.0422
1,0.533333333333333,202.2004
1,0.566666666666667,4.2022
1,0.483333333333333,0.2008
1,0.433333333333333,200.6002
1,0.466666666666667,200.2222
1,0.483333333333333,0.4204
1,0.566666666666667,22.2202
1,0.516666666666667,222.22
1,0.416666666666667,22.0006
1,0.616666666666667,4.0222
1,0.516666666666667,4.0222
1,0.55,200.4004
1,0.416666666666667,200.2006
1,0.45,22.2004
1,0.533333333333333,20.0206
1,0.45,200.0206
1,0.466666666666667,2.2024
1,0.483333333333333,202.2202
1,0.583333333333333,200.404
1,0.45,20.4004
1,0.516666666666667,0.4222
1,0.45,220.0006
1,0.583333333333333,20.0206
1,0.583333333333333,0.001
1,0.533333333333333,200.4004
1,0.433333333333333,4.0204
1,0.466666666666667,2.2006
1,0.5,2.2024
1,0.516666666666667,60.0022
1,0.433333333333333,0.0406
1,0.5,200.2204
1,0.45,400.2202
1,0.55,22.24
1,0.516666666666667,202.0024
1,0.35,20.2222
1,0.516666666666667,2.242
1,0.533333333333333,402.0004
1,0.583333333333333,24.0202
1,0.516666666666667,222.2002
1,0.516666666666667,2.4004
1,0.516666666666667,20.2024
1,0.5,4.2004
1,0.45,200.2222
1,0.566666666666667,200.2006
1,0.516666666666667,20.422
1,0.466666666666667,200.2204
1,0.55,220.0006
1,0.483333333333333,200.2204
1,0.55,0.2206
1,0.433333333333333,0.2026
1,0.516666666666667,400.0006
1,0.45,0.2008
1,0.483333333333333,2.2006
1,0.516666666666667,202.42
1,0.516666666666667,220.0024
1,0.4,2.0026
1,0.383333333333333,0.6004
1,0.5,2.2024
1,0.6,0.0226
1,0.5,22.0204
1,0.583333333333333,204.0004
1,0.533333333333333,200.0242
1,0.416666666666667,200.2204
1,0.516666666666667,42.2002
1,0.433333333333333,0.2224
1,0.4,200.2006
1,0.466666666666667,24.0022
1,0.5,20.4004
1,0.45,2.0026
1,0.533333333333333,220.4002
1,0.55,0.2026
1,0.55,2.4022
1,0.533333333333333,0.2044
1,0.466666666666667,20.2024
1,0.55,22.2202
1,0.55,200.0242
1,0.566666666666667,200.0422
1,0.55,20.2006
1,0.516666666666667,0.4204
1,0.416666666666667,200.0026
1,0.533333333333333,200.2204
1,0.433333333333333,60.0202
1,0.366666666666667,20.0224
1,0.5,0.2206
1,0.533333333333333,0.64
1,0.55,242.02
1,0.4,4.2004
1,0.516666666666667,222.0202
1,0.516666666666667,204.0004
1,0.5,0.4204
1,0.516666666666667,0.4204
1,0.566666666666667,6.202
1,0.533333333333333,22.0204
1,0.5,2.2222
1,0.483333333333333,200.2042
1,0.45,200.2204
1,0.5,400.2004
1,0.5,400.0402
1,0.533333333333333,0.2422
1,0.483333333333333,0.4402
1,0.516666666666667,2.4022
1,0.516666666666667,4.0204
1,0.6,2.0026
1,0.416666666666667,400.0024
1,0.533333333333333,20.2006
1,0.466666666666667,422.0002
1,0.566666666666667,2.2204
1,0.483333333333333,22.2004
1,0.533333333333333,404.0002
1,0.583333333333333,40.0222
1,0.566666666666667,20.0224
1,0.5,40.2202
1,0.433333333333333,60.202
1,0.516666666666667,200.2006
1,0.5,2.4022
1,0.516666666666667,2.4004
1,0.466666666666667,200.2204
1,0.466666666666667,220.0042
1,0.5,202.2202
1,0.566666666666667,400.0204
1,0.466666666666667,22.0204
1,0.483333333333333,0.0028
1,0.466666666666667,22.0006
1,0.616666666666667,22.0006
1,0.416666666666667,20.0404
1,0.55,2.4004
1,0.516666666666667,200.4004
1,0.5,20.4004
1,0.5,2.0242
1,0.516666666666667,2.0206
1,0.45,0.2206
1,0.5,4.0006
1,0.5,22.0006
1,0.45,0.0208
1,0.533333333333333,0.2206
1,0.483333333333333,400.2022
1,0.483333333333333,202.0204
1,0.5,22.0204
1,0.466666666666667,0.6022
1,0.483333333333333,222.22
1,0.583333333333333,0.001
1,0.4,0.0424
1,0.583333333333333,0.6022
1,0.433333333333333,2.2204
1,0.5,2.4004
1,0.566666666666667,200.2006
1,0.483333333333333,420.202
1,0.5,2.2006
1,0.416666666666667,20.0422
1,0.483333333333333,22.2202
1,0.583333333333333,20.2006
1,0.583333333333333,20.422
1,0.5,200.2402
1,0.55,0.2026
1,0.483333333333333,220.2202
1,0.466666666666667,2.2006
1,0.55,20.0224
1,0.45,4.0006
1,0.566666666666667,22.0006
1,0.5,202.2202
1,0.5,200.0224
1,0.516666666666667,22.2004
1,0.466666666666667,0.6004
1,0.5,24.0202
1,0.583333333333333,2.2204
1,0.466666666666667,22.2022
1,0.483333333333333,200.4202
1,0.433333333333333,44.0002
1,0.583333333333333,22.0006
1,0.583333333333333,200.0008
1,0.533333333333333,42.0202
1,0.616666666666667,2.0008
1,0.583333333333333,220.042
1,0.566666666666667,2.2204
1,0.45,242.0002
1,0.566666666666667,202.4002
1,0.516666666666667,20.2024
1,0.433333333333333,22.0402
1,0.533333333333333,2.0224
1,0.483333333333333,222.0004
1,0.466666666666667,220.42
1,0.433333333333333,20.0026
1,0.483333333333333,2.2006
1,0.516666666666667,2.2204
1,0.5,4.2202
1,0.483333333333333,2.0026
1,0.5,40.0222
1,0.566666666666667,0.2008
1,0.433333333333333,22.2202
1,0.45,4.2004
1,0.45,200.2006
1,0.533333333333333,0.0406
1,0.5,20.2204
1,0.533333333333333,6.0202
1,0.5,0.4222
1,0.566666666666667,202.4002
1,0.516666666666667,2.2006
1,0.416666666666667,420.0022
1,0.533333333333333,0.0028
1,0.533333333333333,202.0006
1,0.533333333333333,20.2024
1,0.5,20.0224
1,0.533333333333333,420.0022
1,0.6,0.2026
1,0.5,2.2204
1,0.533333333333333,400.2202
1,0.5,202.0006
1,0.516666666666667,200.0026
1,0.516666666666667,42.2002
1,0.566666666666667,202.0024
1,0.6,20.4004
1,0.483333333333333,200.2006
1,0.566666666666667,220.0204
1,0.516666666666667,200.0224
1,0.533333333333333,220.4002
1,0.4,20.0008
1,0.55,20.0404
1,0.516666666666667,222.202
1,0.466666666666667,2.0224
1,0.55,2.0026
1,0.383333333333333,4.2202
1,0.466666666666667,600.0004
1,0.433333333333333,4.0006
1,0.466666666666667,200.4004
1,0.45,0.0424
1,0.483333333333333,24.0004
1,0.5,0.262
1,0.583333333333333,4.0204
1,0.466666666666667,200.2204
1,0.566666666666667,20.2222
1,0.433333333333333,22.0204
1,0.466666666666667,20.404
1,0.516666666666667,2.2006
1,0.45,42.22
1,0.516666666666667,0.2008
1,0.5,220.0024
1,0.533333333333333,6.0202
1,0.516666666666667,0.2206
1,0.55,600.0004
1,0.416666666666667,22.2004
1,0.55,2.2024
1,0.55,0.2206
1,0.483333333333333,20.4004
1,0.5,222.0004
1,0.466666666666667,240.0022
1,0.55,2.0422
1,0.466666666666667,202.2004
1,0.5,0.4222
1,0.516666666666667,420.0004
1,0.566666666666667,0.4402
1,0.533333333333333,2.0206
1,0.483333333333333,222.0202
1,0.483333333333333,2.4004
1,0.416666666666667,44.02
1,0.45,2.0008
1,0.416666666666667,220.0042
1,0.5,202.0402
1,0.533333333333333,2.0206
1,0.5,400.4002
1,0.416666666666667,2.0224
1,0.5,0.0046
1,0.533333333333333,0.0028
1,0.466666666666667,20.0206
1,0.483333333333333,0.4204
1,0.45,22.0204
1,0.633333333333333,20.4022
1,0.433333333333333,0.4024
1,0.516666666666667,0.0208
1,0.516666666666667,2.0206
1,0.533333333333333,2.2006
1,0.533333333333333,6.0022
1,0.516666666666667,0.4024
1,0.433333333333333,600.0004
1,0.516666666666667,0.0028
1,0.5,24.0004
1,0.55,200.2222
1,0.433333333333333,220.0222
1,0.516666666666667,0.4006
1,0.483333333333333,0.2206
1,0.466666666666667,0.001
1,0.45,0.2026
1,0.483333333333333,20.4004
1,0.533333333333333,0.2008
1,0.466666666666667,0.0208
1,0.483333333333333,2.2204
1,0.516666666666667,222.22
1,0.466666666666667,420.0202
1,0.533333333333333,0.2422
1,0.566666666666667,24.0004
1,0.583333333333333,202.0006
1,0.533333333333333,0.0226
1,0.533333333333333,4.0204
1,0.416666666666667,22.0042
1,0.466666666666667,202.042
1,0.483333333333333,4.2004
1,0.55,200.0224
1,0.466666666666667,22.0042
1,0.516666666666667,40.2202
1,0.483333333333333,422.0002
1,0.583333333333333,0.0406
1,0.483333333333333,202.06
1,0.5,420.0202
1,0.466666666666667,0.0406
1,0.45,40.2202
1,0.466666666666667,420.0202
1,0.516666666666667,0.2044
1,0.533333333333333,0.0406
1,0.633333333333333,204.2002
1,0.616666666666667,22.2022
1,0.466666666666667,200.4202
1,0.433333333333333,20.0044
1,0.566666666666667,2.62
1,0.466666666666667,202.0222
1,0.483333333333333,20.0224
1,0.566666666666667,40.24
1,0.533333333333333,2.2006
1,0.45,2.2402
1,0.466666666666667,2.2024
1,0.466666666666667,2.6002
1,0.516666666666667,200.422
1,0.45,0.0244
1,0.45,0.2026
1,0.55,2.0242
1,0.516666666666667,4.222
1,0.533333333333333,4.0006
1,0.516666666666667,40.204
1,0.55,42.0202
1,0.583333333333333,0.2026
1,0.516666666666667,2.2006
1,0.483333333333333,20.0206
1,0.566666666666667,220.0006
1,0.5,42.0202
1,0.483333333333333,20.0008
1,0.45,222.0004
1,0.55,4.0006
1,0.45,0.0208
1,0.516666666666667,0.0208
1,0.5,20.2222
1,0.516666666666667,0.0406
1,0.466666666666667,20.2024
1,0.483333333333333,20.4022
1,0.483333333333333,0.2602
1,0.5,20.2024
1,0.466666666666667,202.0006
1,0.416666666666667,0.4006
1,0.383333333333333,4.0402
