iteration,accuracy,mean_C
1,0.5,2.0206
1,0.383333333333333,0.0046
1,0.65,0.4204
1,0.5,0.0802
1,0.466666666666667,0.2404
1,0.5,2.2024
1,0.533333333333333,2.0404
1,0.433333333333333,0.2206
1,0.533333333333333,0.0208
1,0.516666666666667,2.2402
1,0.55,0.0424
1,0.466666666666667,0.0064
1,0.483333333333333,0.0028
1,0.416666666666667,0.262
1,0.433333333333333,0.2242
1,0.533333333333333,0.0424
1,0.483333333333333,0.0622
1,0.383333333333333,0.2404
1,0.633333333333333,0.4024
1,0.616666666666667,0.2206
1,0.4,0.2242
1,0.5,0.4042
1,0.466666666666667,0.0802
1,0.55,0.2602
1,0.45,0.2422
1,0.566666666666667,2.2204
1,0.5,0.064
1,0.466666666666667,0.2224
1,0.516666666666667,0.2026
1,0.566666666666667,0.0046
1,0.416666666666667,0.4204
1,0.433333333333333,0.0622
1,0.6,0.0028
1,0.45,2.0026
1,0.516666666666667,0.2404
1,0.466666666666667,0.0244
1,0.516666666666667,0.2044
1,0.516666666666667,0.0244
1,0.5,0.0046
1,0.483333333333333,0.2224
1,0.666666666666667,0.0622
1,0.516666666666667,0.0064
1,0.616666666666667,0.4006
1,0.583333333333333,0.2026
1,0.583333333333333,2.2024
1,0.566666666666667,0.2026
1,0.566666666666667,0.2224
1,0.516666666666667,0.0424
1,0.516666666666667,0.0424
1,0.533333333333333,0.064
1,0.5,0.0046
1,0.5,0.622
1,0.466666666666667,0.0406
1,0.433333333333333,0.0802
1,0.633333333333333,0.0028
1,0.366666666666667,0.2422
1,0.483333333333333,0.4222
1,0.416666666666667,0.0226
1,0.516666666666667,0.4204
1,0.333333333333333,2.2042
1,0.55,2.0206
1,0.583333333333333,0.0064
1,0.633333333333333,0.2242
1,0.6,0.0046
1,0.416666666666667,0.0604
1,0.466666666666667,2.2222
1,0.483333333333333,0.0262
1,0.466666666666667,2.242
1,0.6,0.4006
1,0.5,0.0262
1,0.45,0.2404
1,0.433333333333333,0.2404
1,0.45,0.2404
1,0.533333333333333,0.0424
1,0.516666666666667,0.0226
1,0.466666666666667,0.2044
1,0.5,0.2026
1,0.416666666666667,2.2222
1,0.6,0.2224
1,0.516666666666667,0.64
1,0.55,0.2422
1,0.466666666666667,0.0208
1,0.483333333333333,0.064
1,0.483333333333333,0.0208
1,0.533333333333333,0.2242
1,0.45,0.2224
1,0.5,0.2026
1,0.566666666666667,2.4202
1,0.533333333333333,2.0422
1,0.45,0.2044
1,0.45,0.0442
1,0.583333333333333,2.0242
1,0.466666666666667,0.0406
1,0.583333333333333,0.0442
1,0.416666666666667,0.442
1,0.516666666666667,0.0244
1,0.483333333333333,0.2242
1,0.55,0.2242
1,0.433333333333333,2.6002
1,0.416666666666667,0.0802
1,0.583333333333333,0.0406
1,0.366666666666667,0.0226
1,0.5,0.0226
1,0.383333333333333,0.2224
1,0.533333333333333,0.2062
1,0.466666666666667,0.4024
1,0.6,2.0404
1,0.466666666666667,0.0424
1,0.45,0.4222
1,0.5,0.0442
1,0.383333333333333,2.2006
1,0.433333333333333,0.0028
1,0.5,0.2224
1,0.533333333333333,0.2224
1,0.45,0.0262
1,0.466666666666667,0.0082
1,0.45,0.0442
1,0.416666666666667,0.0226
1,0.516666666666667,0.0046
1,0.466666666666667,0.0064
1,0.466666666666667,2.0044
1,0.516666666666667,2.0242
1,0.5,2.0026
1,0.566666666666667,0.0046
1,0.533333333333333,0.0226
1,0.45,0.0244
1,0.533333333333333,0.2026
1,0.4,2.0404
1,0.316666666666667,0.0226
1,0.483333333333333,2.2024
1,0.55,22.0204
1,0.5,0.2206
1,0.55,0.0424
1,0.45,0.0424
1,0.483333333333333,0.2206
1,0.516666666666667,0.2206
1,0.433333333333333,0.0226
1,0.5,0.0424
1,0.566666666666667,0.2044
1,0.433333333333333,0.2026
1,0.383333333333333,0.0424
1,0.433333333333333,0.0046
1,0.683333333333333,0.0226
1,0.466666666666667,0.244
1,0.416666666666667,0.0046
1,0.433333333333333,2.0044
1,0.383333333333333,0.0622
1,0.6,0.2206
1,0.533333333333333,0.2224
1,0.533333333333333,2.0602
1,0.533333333333333,2.422
1,0.483333333333333,0.0244
1,0.516666666666667,0.0424
1,0.533333333333333,0.2044
1,0.4,0.0226
1,0.6,0.001
1,0.5,0.208
1,0.416666666666667,0.2206
1,0.433333333333333,0.6202
1,0.516666666666667,0.4042
1,0.516666666666667,0.2026
1,0.416666666666667,0.0226
1,0.483333333333333,2.0224
1,0.483333333333333,0.0208
1,0.533333333333333,2.0224
1,0.366666666666667,0.2242
1,0.433333333333333,0.4006
1,0.416666666666667,0.0208
1,0.5,0.0424
1,0.516666666666667,0.0226
1,0.6,0.2404
1,0.45,0.2404
1,0.466666666666667,0.0424
1,0.383333333333333,0.0208
1,0.566666666666667,0.2026
1,0.433333333333333,0.0604
1,0.416666666666667,0.0028
1,0.483333333333333,0.406
1,0.633333333333333,0.0424
1,0.633333333333333,0.2026
1,0.516666666666667,0.0622
1,0.45,2.2006
1,0.533333333333333,0.0244
1,0.483333333333333,0.2044
1,0.5,0.0208
1,0.5,0.6022
1,0.55,0.4024
1,0.45,0.0226
1,0.516666666666667,0.2044
1,0.55,0.0226
1,0.416666666666667,0.0046
1,0.55,0.0208
1,0.633333333333333,0.0424
1,0.6,2.0224
1,0.533333333333333,0.0226
1,0.5,2.2204
