perm_acc,sub_folder,processing_time
0.747666667,permute306_WINS_BINS_match,1766127175
0.807,permute307_WINS_BINS_match,1766127175
0.796166667,permute308_WINS_BINS_match,1766127177
0.764666667,permute309_WINS_BINS_match,1766127176
0.764333333,permute30_WINS_BINS_match,1766127174
0.792666667,permute310_WINS_BINS_match,1766127176
0.814666667,permute311_WINS_BINS_match,1766127178
0.71,permute312_WINS_BINS_match,1766127176
0.739,permute313_WINS_BINS_match,1766127177
0.772666667,permute314_WINS_BINS_match,1766127177
0.738333333,permute315_WINS_BINS_match,1766127179
0.776333333,permute316_WINS_BINS_match,1766127179
0.758333333,permute317_WINS_BINS_match,1766127179
0.734,permute318_WINS_BINS_match,1766127179
0.742166667,permute319_WINS_BINS_match,1766127184
0.723,permute31_WINS_BINS_match,1766127176
0.800166667,permute320_WINS_BINS_match,1766127184
0.865,permute321_WINS_BINS_match,1766127184
0.74,permute322_WINS_BINS_match,1766127183
0.742166667,permute323_WINS_BINS_match,1766127184
0.722333333,permute324_WINS_BINS_match,1766127185
0.754333333,permute325_WINS_BINS_match,1766127184
0.6765,permute326_WINS_BINS_match,1766127185
0.853333333,permute327_WINS_BINS_match,1766127185
0.730333333,permute328_WINS_BINS_match,1766127186
0.689,permute329_WINS_BINS_match,1766127186
0.763333333,permute32_WINS_BINS_match,1766127184
0.762,permute330_WINS_BINS_match,1766127186
0.735666667,permute331_WINS_BINS_match,1766127186
0.727166667,permute332_WINS_BINS_match,1766127186
0.805333333,permute333_WINS_BINS_match,1766127186
0.727,permute334_WINS_BINS_match,1766127186
0.861666667,permute335_WINS_BINS_match,1766127186
0.699166667,permute336_WINS_BINS_match,1766127186
0.704833333,permute337_WINS_BINS_match,1766127187
0.780666667,permute338_WINS_BINS_match,1766127187
0.850166667,permute339_WINS_BINS_match,1766127187
0.7405,permute33_WINS_BINS_match,1766127186
0.777333333,permute340_WINS_BINS_match,1766127187
0.725666667,permute341_WINS_BINS_match,1766127187
0.791166667,permute342_WINS_BINS_match,1766127187
0.76,permute343_WINS_BINS_match,1766127187
0.755333333,permute344_WINS_BINS_match,1766127187
0.793666667,permute345_WINS_BINS_match,1766127187
0.7635,permute346_WINS_BINS_match,1766127187
0.745,permute347_WINS_BINS_match,1766127187
0.8345,permute348_WINS_BINS_match,1766127187
0.769666667,permute349_WINS_BINS_match,1766127187
0.655666667,permute34_WINS_BINS_match,1766127187
0.700166667,permute350_WINS_BINS_match,1766127187
0.7235,permute351_WINS_BINS_match,1766127187
0.657166667,permute352_WINS_BINS_match,1766127187
0.702,permute353_WINS_BINS_match,1766127187
0.742666667,permute354_WINS_BINS_match,1766127187
0.7795,permute355_WINS_BINS_match,1766127187
0.743833333,permute356_WINS_BINS_match,1766127187
0.7935,permute357_WINS_BINS_match,1766127187
0.779333333,permute358_WINS_BINS_match,1766127187
0.793833333,permute359_WINS_BINS_match,1766127187
0.7395,permute35_WINS_BINS_match,1766127187
0.818833333,permute360_WINS_BINS_match,1766127187
0.756333333,permute361_WINS_BINS_match,1766127188
0.712333333,permute362_WINS_BINS_match,1766127188
0.597833333,permute363_WINS_BINS_match,1766127188
0.754833333,permute364_WINS_BINS_match,1766127188
0.671666667,permute365_WINS_BINS_match,1766127188
0.6895,permute366_WINS_BINS_match,1766127188
0.754166667,permute367_WINS_BINS_match,1766127188
0.7485,permute368_WINS_BINS_match,1766127188
0.728,permute369_WINS_BINS_match,1766127188
0.7235,permute36_WINS_BINS_match,1766127188
0.778166667,permute370_WINS_BINS_match,1766127188
0.771833333,permute371_WINS_BINS_match,1766127188
0.799666667,permute372_WINS_BINS_match,1766127189
0.655333333,permute373_WINS_BINS_match,1766127189
0.8375,permute374_WINS_BINS_match,1766127189
0.753166667,permute375_WINS_BINS_match,1766127189
0.6285,permute376_WINS_BINS_match,1766127189
0.8195,permute377_WINS_BINS_match,1766127189
0.722166667,permute378_WINS_BINS_match,1766127190
0.790166667,permute379_WINS_BINS_match,1766127189
0.715666667,permute37_WINS_BINS_match,1766127188
0.764166667,permute380_WINS_BINS_match,1766127190
0.744,permute381_WINS_BINS_match,1766127190
0.760833333,permute382_WINS_BINS_match,1766127190
0.861166667,permute383_WINS_BINS_match,1766127190
0.749166667,permute384_WINS_BINS_match,1766127193
0.740166667,permute385_WINS_BINS_match,1766127191
0.679833333,permute386_WINS_BINS_match,1766127191
0.682666667,permute387_WINS_BINS_match,1766127191
0.816,permute388_WINS_BINS_match,1766127191
0.781166667,permute389_WINS_BINS_match,1766127191
0.691333333,permute38_WINS_BINS_match,1766127190
0.688833333,permute390_WINS_BINS_match,1766127191
0.669333333,permute391_WINS_BINS_match,1766127191
0.663,permute392_WINS_BINS_match,1766127192
0.711,permute393_WINS_BINS_match,1766127192
0.6615,permute394_WINS_BINS_match,1766127195
0.784666667,permute395_WINS_BINS_match,1766127195
0.814666667,permute396_WINS_BINS_match,1766127194
0.6495,permute397_WINS_BINS_match,1766127194
0.827666667,permute398_WINS_BINS_match,1766127194
0.734,permute399_WINS_BINS_match,1766127194
0.693166667,permute39_WINS_BINS_match,1766127191
0.686166667,permute3_WINS_BINS_match,1766127174
0.702,permute400_WINS_BINS_match,1766127199
0.684166667,permute401_WINS_BINS_match,1766127200
0.785666667,permute402_WINS_BINS_match,1766127200
0.746,permute403_WINS_BINS_match,1766127200
0.800666667,permute404_WINS_BINS_match,1766127200
0.743166667,permute405_WINS_BINS_match,1766127200
0.7505,permute406_WINS_BINS_match,1766127201
0.755666667,permute407_WINS_BINS_match,1766127201
0.6905,permute408_WINS_BINS_match,1766127201
0.780166667,permute409_WINS_BINS_match,1766127201
0.776166667,permute40_WINS_BINS_match,1766127199
0.670833333,permute410_WINS_BINS_match,1766127201
0.6965,permute411_WINS_BINS_match,1766127201
0.664166667,permute412_WINS_BINS_match,1766127201
0.781166667,permute413_WINS_BINS_match,1766127201
0.778166667,permute414_WINS_BINS_match,1766127201
0.8035,permute415_WINS_BINS_match,1766127201
0.744166667,permute416_WINS_BINS_match,1766127203
0.695166667,permute417_WINS_BINS_match,1766127203
0.766,permute418_WINS_BINS_match,1766127203
0.669333333,permute419_WINS_BINS_match,1766127203
0.790833333,permute41_WINS_BINS_match,1766127201
0.907,permute420_WINS_BINS_match,1766127202
0.781,permute421_WINS_BINS_match,1766127202
0.786666667,permute422_WINS_BINS_match,1766127202
0.808,permute423_WINS_BINS_match,1766127202
0.776833333,permute424_WINS_BINS_match,1766127202
0.805,permute425_WINS_BINS_match,1766127202
0.6815,permute426_WINS_BINS_match,1766127202
0.7205,permute427_WINS_BINS_match,1766127202
0.818333333,permute428_WINS_BINS_match,1766127202
0.703166667,permute429_WINS_BINS_match,1766127202
0.735333333,permute42_WINS_BINS_match,1766127202
0.858,permute430_WINS_BINS_match,1766127202
0.75,permute431_WINS_BINS_match,1766127202
0.7955,permute432_WINS_BINS_match,1766127202
0.7325,permute433_WINS_BINS_match,1766127202
0.693666667,permute434_WINS_BINS_match,1766127202
0.728666667,permute435_WINS_BINS_match,1766127202
0.834,permute436_WINS_BINS_match,1766127202
0.807666667,permute437_WINS_BINS_match,1766127202
0.714333333,permute438_WINS_BINS_match,1766127202
0.766,permute439_WINS_BINS_match,1766127202
0.691166667,permute43_WINS_BINS_match,1766127202
0.6825,permute440_WINS_BINS_match,1766127202
0.790666667,permute441_WINS_BINS_match,1766127203
0.758,permute442_WINS_BINS_match,1766127203
0.767666667,permute443_WINS_BINS_match,1766127203
0.754333333,permute444_WINS_BINS_match,1766127203
0.762333333,permute445_WINS_BINS_match,1766127203
0.727166667,permute446_WINS_BINS_match,1766127203
0.782166667,permute447_WINS_BINS_match,1766127203
0.761333333,permute448_WINS_BINS_match,1766127204
0.845666667,permute449_WINS_BINS_match,1766127204
0.7715,permute44_WINS_BINS_match,1766127202
0.7205,permute450_WINS_BINS_match,1766127204
0.721666667,permute451_WINS_BINS_match,1766127204
0.7395,permute452_WINS_BINS_match,1766127204
0.747833333,permute453_WINS_BINS_match,1766127204
0.737166667,permute454_WINS_BINS_match,1766127204
0.825166667,permute455_WINS_BINS_match,1766127204
0.841666667,permute456_WINS_BINS_match,1766127204
0.713166667,permute457_WINS_BINS_match,1766127204
0.768333333,permute458_WINS_BINS_match,1766127204
0.753,permute459_WINS_BINS_match,1766127204
0.783833333,permute45_WINS_BINS_match,1766127204
0.704666667,permute460_WINS_BINS_match,1766127204
0.796833333,permute461_WINS_BINS_match,1766127205
0.784833333,permute462_WINS_BINS_match,1766127206
0.809666667,permute463_WINS_BINS_match,1766127207
0.7815,permute464_WINS_BINS_match,1766127206
0.618,permute465_WINS_BINS_match,1766127207
0.7145,permute466_WINS_BINS_match,1766127206
0.767666667,permute467_WINS_BINS_match,1766127205
0.762166667,permute468_WINS_BINS_match,1766127205
0.788833333,permute469_WINS_BINS_match,1766127205
0.6995,permute46_WINS_BINS_match,1766127204
0.860666667,permute470_WINS_BINS_match,1766127206
0.821166667,permute471_WINS_BINS_match,1766127206
0.674833333,permute472_WINS_BINS_match,1766127206
0.711166667,permute473_WINS_BINS_match,1766127206
0.691666667,permute474_WINS_BINS_match,1766127206
0.804333333,permute475_WINS_BINS_match,1766127206
0.749,permute476_WINS_BINS_match,1766127206
0.752166667,permute477_WINS_BINS_match,1766127206
0.789333333,permute478_WINS_BINS_match,1766127207
0.715333333,permute479_WINS_BINS_match,1766127208
0.748,permute47_WINS_BINS_match,1766127207
0.7455,permute480_WINS_BINS_match,1766127208
0.662666667,permute481_WINS_BINS_match,1766127208
0.744,permute482_WINS_BINS_match,1766127208
0.812833333,permute483_WINS_BINS_match,1766127208
0.790166667,permute484_WINS_BINS_match,1766127208
0.875333333,permute485_WINS_BINS_match,1766127208
0.752333333,permute486_WINS_BINS_match,1766127208
0.8435,permute487_WINS_BINS_match,1766127210
0.697166667,permute488_WINS_BINS_match,1766127209
0.826,permute489_WINS_BINS_match,1766127209
0.7565,permute48_WINS_BINS_match,1766127208
0.7795,permute490_WINS_BINS_match,1766127209
0.648333333,permute491_WINS_BINS_match,1766127212
0.657,permute492_WINS_BINS_match,1766127215
0.827333333,permute493_WINS_BINS_match,1766127213
0.717333333,permute494_WINS_BINS_match,1766127213
0.694,permute495_WINS_BINS_match,1766127213
0.712833333,permute496_WINS_BINS_match,1766127213
0.835666667,permute497_WINS_BINS_match,1766127213
0.8005,permute498_WINS_BINS_match,1766127214
0.740333333,permute499_WINS_BINS_match,1766127214
0.7255,permute49_WINS_BINS_match,1766127209
0.827333333,permute4_WINS_BINS_match,1766127198
0.796,permute500_WINS_BINS_match,1766127215
0.774,permute501_WINS_BINS_match,1766127215
0.787,permute502_WINS_BINS_match,1766127216
0.678666667,permute503_WINS_BINS_match,1766127216
0.745,permute504_WINS_BINS_match,1766127216
0.713833333,permute505_WINS_BINS_match,1766127216
0.721,permute506_WINS_BINS_match,1766127216
0.774833333,permute507_WINS_BINS_match,1766127217
0.643666667,permute508_WINS_BINS_match,1766127217
0.797833333,permute509_WINS_BINS_match,1766127217
0.757833333,permute50_WINS_BINS_match,1766127215
0.704166667,permute510_WINS_BINS_match,1766127216
0.715,permute511_WINS_BINS_match,1766127217
0.704,permute512_WINS_BINS_match,1766127217
0.808333333,permute513_WINS_BINS_match,1766127217
0.7975,permute514_WINS_BINS_match,1766127217
0.793166667,permute515_WINS_BINS_match,1766127217
0.773333333,permute516_WINS_BINS_match,1766127217
0.762,permute517_WINS_BINS_match,1766127217
0.746166667,permute518_WINS_BINS_match,1766127217
0.721666667,permute519_WINS_BINS_match,1766127217
0.8295,permute51_WINS_BINS_match,1766127216
0.793833333,permute520_WINS_BINS_match,1766127218
0.755666667,permute521_WINS_BINS_match,1766127218
0.735333333,permute522_WINS_BINS_match,1766127218
0.657833333,permute523_WINS_BINS_match,1766127217
0.792833333,permute524_WINS_BINS_match,1766127218
0.706833333,permute525_WINS_BINS_match,1766127218
0.6895,permute526_WINS_BINS_match,1766127218
0.784,permute527_WINS_BINS_match,1766127217
0.777,permute528_WINS_BINS_match,1766127218
0.705166667,permute529_WINS_BINS_match,1766127218
0.740833333,permute52_WINS_BINS_match,1766127217
0.678666667,permute530_WINS_BINS_match,1766127218
0.728833333,permute531_WINS_BINS_match,1766127218
0.878833333,permute532_WINS_BINS_match,1766127218
0.757666667,permute533_WINS_BINS_match,1766127218
0.7565,permute534_WINS_BINS_match,1766127218
0.826666667,permute535_WINS_BINS_match,1766127218
0.76,permute536_WINS_BINS_match,1766127218
0.751,permute537_WINS_BINS_match,1766127218
0.679333333,permute538_WINS_BINS_match,1766127218
0.767333333,permute539_WINS_BINS_match,1766127218
0.624,permute53_WINS_BINS_match,1766127218
0.790333333,permute540_WINS_BINS_match,1766127218
0.656,permute541_WINS_BINS_match,1766127218
0.635166667,permute542_WINS_BINS_match,1766127218
0.730833333,permute543_WINS_BINS_match,1766127218
0.776666667,permute544_WINS_BINS_match,1766127220
0.8,permute545_WINS_BINS_match,1766127220
0.674,permute546_WINS_BINS_match,1766127220
0.725833333,permute547_WINS_BINS_match,1766127220
0.749666667,permute548_WINS_BINS_match,1766127219
0.701833333,permute549_WINS_BINS_match,1766127219
0.736333333,permute54_WINS_BINS_match,1766127218
0.771166667,permute550_WINS_BINS_match,1766127219
0.821166667,permute551_WINS_BINS_match,1766127219
0.738666667,permute552_WINS_BINS_match,1766127219
0.7195,permute553_WINS_BINS_match,1766127219
0.803166667,permute554_WINS_BINS_match,1766127219
0.674166667,permute555_WINS_BINS_match,1766127219
0.812833333,permute556_WINS_BINS_match,1766127220
0.719166667,permute557_WINS_BINS_match,1766127220
0.8405,permute558_WINS_BINS_match,1766127220
0.7605,permute559_WINS_BINS_match,1766127220
0.778166667,permute55_WINS_BINS_match,1766127219
0.7445,permute560_WINS_BINS_match,1766127220
0.842833333,permute561_WINS_BINS_match,1766127220
0.7975,permute562_WINS_BINS_match,1766127221
0.7135,permute563_WINS_BINS_match,1766127221
0.6455,permute564_WINS_BINS_match,1766127221
0.6595,permute565_WINS_BINS_match,1766127221
0.850833333,permute566_WINS_BINS_match,1766127221
0.755,permute567_WINS_BINS_match,1766127222
0.754,permute568_WINS_BINS_match,1766127221
0.746333333,permute569_WINS_BINS_match,1766127221
0.800833333,permute56_WINS_BINS_match,1766127220
0.803666667,permute570_WINS_BINS_match,1766127221
0.8035,permute571_WINS_BINS_match,1766127222
0.8085,permute572_WINS_BINS_match,1766127222
0.824833333,permute573_WINS_BINS_match,1766127222
0.833166667,permute574_WINS_BINS_match,1766127222
0.7055,permute575_WINS_BINS_match,1766127223
0.630666667,permute576_WINS_BINS_match,1766127223
0.655,permute577_WINS_BINS_match,1766127223
0.735666667,permute578_WINS_BINS_match,1766127223
0.671,permute579_WINS_BINS_match,1766127223
0.803166667,permute57_WINS_BINS_match,1766127221
0.714333333,permute580_WINS_BINS_match,1766127222
0.794,permute581_WINS_BINS_match,1766127222
0.739166667,permute582_WINS_BINS_match,1766127222
0.648666667,permute583_WINS_BINS_match,1766127223
0.731833333,permute584_WINS_BINS_match,1766127223
0.7865,permute585_WINS_BINS_match,1766127223
0.701,permute586_WINS_BINS_match,1766127224
0.788666667,permute587_WINS_BINS_match,1766127224
0.828833333,permute588_WINS_BINS_match,1766127224
0.7485,permute589_WINS_BINS_match,1766127224
0.726833333,permute58_WINS_BINS_match,1766127222
0.691166667,permute590_WINS_BINS_match,1766127224
0.646333333,permute591_WINS_BINS_match,1766127225
0.785,permute592_WINS_BINS_match,1766127225
0.743833333,permute593_WINS_BINS_match,1766127225
0.646333333,permute594_WINS_BINS_match,1766127224
0.713833333,permute595_WINS_BINS_match,1766127227
0.773,permute596_WINS_BINS_match,1766127229
0.772833333,permute597_WINS_BINS_match,1766127228
0.7435,permute598_WINS_BINS_match,1766127228
0.728333333,permute599_WINS_BINS_match,1766127228
0.797666667,permute59_WINS_BINS_match,1766127224
0.78,permute5_WINS_BINS_match,1766127215
0.774666667,permute600_WINS_BINS_match,1766127229
0.748666667,permute601_WINS_BINS_match,1766127229
0.680166667,permute602_WINS_BINS_match,1766127234
0.7905,permute603_WINS_BINS_match,1766127230
0.798,permute604_WINS_BINS_match,1766127230
0.795333333,permute605_WINS_BINS_match,1766127230
0.7585,permute606_WINS_BINS_match,1766127230
0.64,permute607_WINS_BINS_match,1766127231
0.725833333,permute608_WINS_BINS_match,1766127231
0.816,permute609_WINS_BINS_match,1766127232
0.729333333,permute60_WINS_BINS_match,1766127228
0.695833333,permute610_WINS_BINS_match,1766127232
0.7075,permute611_WINS_BINS_match,1766127232
0.810666667,permute612_WINS_BINS_match,1766127232
